date_tweeted,author_handle,date_tweeted,day_of_week,followers,following,hour,in_reply_to,text,twitter_id,reply_time
2017-09-20 04:36:52-07:00,SuperhostSF,2017-09-20 04:36:52-07:00,Wednesday,847,2052,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910467795103522816,0.0
2017-09-20 04:36:25-07:00,aschaaffe,2017-09-20 04:36:25-07:00,Wednesday,26,92,4,910466980943155200,@AirbnbHelp Thank you,910467680871751680,0.0
2017-09-20 04:34:22-07:00,EsposadelPastor,2017-09-20 04:34:22-07:00,Wednesday,518,148,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910467163751723009,0.0
2017-09-20 04:33:51-07:00,danigarciam,2017-09-20 04:33:51-07:00,Wednesday,226,108,4,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910467033980182530,0.0
2017-09-20 04:33:45-07:00,danigarciam,2017-09-20 04:33:45-07:00,Wednesday,226,108,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910467011611955200,0.0
2017-09-20 04:33:23-07:00,HelseyW_LDN,2017-09-20 04:33:23-07:00,Wednesday,407,807,4,,"@AirbnbHelp Hi guys, I still haven't heard from my host (after a few attempts) &amp; we travel in just over a week. Can you help look into it?",910466918670376962,30.8333333333
2017-09-20 04:31:58-07:00,JDLyndon,2017-09-20 04:31:58-07:00,Wednesday,158,248,4,,@AirbnbHelp I accidentally wrote a word wrong in my public response to a review. how can I edit it. I wrote kitchen instead of the bathroom,910466562490019840,17.95
2017-09-20 04:30:21-07:00,evcrean,2017-09-20 04:30:21-07:00,Wednesday,729,795,4,,@AirbnbHelp Can someone reply to my DM with an issue i'm having please.,910466155650961410,16.8166666667
2017-09-20 04:29:30-07:00,JRA_Mills,2017-09-20 04:29:30-07:00,Wednesday,611,789,4,910463970284310529,"@AirbnbHelp I don't use mobile apps. I must be old-fashioned, I have Firefox on laptop and just expect that sites w… https://t.co/JDk2ChTIWy",910465942165082112,23.6
2017-09-20 04:27:02-07:00,alancqstark,2017-09-20 04:27:02-07:00,Wednesday,348,969,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910465319398813696,0.0
2017-09-20 04:21:43-07:00,EvelinCigarrett,2017-09-20 04:21:43-07:00,Wednesday,96,470,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910463982909005824,0.0
2017-09-20 04:20:56-07:00,SimonaDeBuenver,2017-09-20 04:20:56-07:00,Wednesday,469,859,4,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910463785445609472,0.0
2017-09-20 04:20:11-07:00,rykrdoam,2017-09-20 04:20:11-07:00,Wednesday,1139,1307,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910463595258900480,0.0
2017-09-20 04:17:28-07:00,christiebex,2017-09-20 04:17:28-07:00,Wednesday,19,63,4,910369940057837573,@AirbnbHelp Not under Amenities or Facilities? https://t.co/EYo8iK6kTe,910462913806262272,36.9
2017-09-20 04:08:40-07:00,juanzuluaga,2017-09-20 04:08:40-07:00,Wednesday,428,45,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910460696990765056,0.0
2017-09-20 04:08:38-07:00,Marciana232,2017-09-20 04:08:38-07:00,Wednesday,349,618,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910460687893266432,0.0
2017-09-20 04:08:25-07:00,juanzuluaga,2017-09-20 04:08:25-07:00,Wednesday,428,45,4,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910460635875553280,0.0
2017-09-20 04:08:06-07:00,madoria73,2017-09-20 04:08:06-07:00,Wednesday,505,754,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910460555294633984,0.0
2017-09-20 04:02:16-07:00,naye1979,2017-09-20 04:02:16-07:00,Wednesday,145,118,4,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910459086751260672,0.0
2017-09-20 04:01:23-07:00,naye1979,2017-09-20 04:01:23-07:00,Wednesday,145,118,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910458863597494272,0.0
2017-09-20 04:01:07-07:00,JXVXT,2017-09-20 04:01:07-07:00,Wednesday,575,288,4,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910458798678056965,0.0
2017-09-20 04:01:05-07:00,JXVXT,2017-09-20 04:01:05-07:00,Wednesday,575,288,4,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910458788926316545,0.0
2017-09-20 03:59:56-07:00,sandbags,2017-09-20 03:59:56-07:00,Wednesday,997,1115,3,,"@AirbnbHelp i am, so far, very unimpressed with your on-boarding or customer service/help.",910458501348167680,40.5666666667
2017-09-20 03:56:25-07:00,pedroasanchez,2017-09-20 03:56:25-07:00,Wednesday,161,559,3,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910457614068322309,0.0
2017-09-20 03:56:13-07:00,dari_e_,2017-09-20 03:56:13-07:00,Wednesday,69,139,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910457565145903104,0.0
2017-09-20 03:56:12-07:00,pedroasanchez,2017-09-20 03:56:12-07:00,Wednesday,161,559,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910457558783098882,0.0
2017-09-20 03:45:38-07:00,aschaaffe,2017-09-20 03:45:38-07:00,Wednesday,26,92,3,,@AirbnbHelp My Lucerne booking for Sep 20th&amp;21st was cxld bythe host but am unable to use for another hostPlease help,910454899606921217,48.0
2017-09-20 03:42:55-07:00,MHL_MaltaLets,2017-09-20 03:42:55-07:00,Wednesday,922,1776,3,910453140788572160,@AirbnbHelp Case no. 871101,910454218154266624,0.0
2017-09-20 03:37:55-07:00,antosavarese,2017-09-20 03:37:55-07:00,Wednesday,8430,9270,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910452957736562688,0.0
2017-09-20 03:37:18-07:00,marikits,2017-09-20 03:37:18-07:00,Wednesday,861,1388,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910452803600084992,0.0
2017-09-20 03:37:14-07:00,Malita_,2017-09-20 03:37:14-07:00,Wednesday,4480,3578,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910452786021638144,0.0
2017-09-20 03:34:09-07:00,lilimonti3,2017-09-20 03:34:09-07:00,Wednesday,51,159,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910452012537585664,0.0
2017-09-20 03:29:54-07:00,isaacbar,2017-09-20 03:29:54-07:00,Wednesday,158,456,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910450942985699328,0.0
2017-09-20 03:28:36-07:00,ignis_fatum,2017-09-20 03:28:36-07:00,Wednesday,672,2636,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910450613758185472,0.0
2017-09-20 03:24:58-07:00,amill34,2017-09-20 03:24:58-07:00,Wednesday,138,391,3,,hey @Airbnb @AirbnbHelp . Why do you take 5000 days to verify my damn credit card? LETS GOOOOOOOOOOOOOOOOOOOO!,910449700054097920,52.35
2017-09-20 03:24:13-07:00,Mariapadin,2017-09-20 03:24:13-07:00,Wednesday,353,124,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910449510102351873,0.0
2017-09-20 03:23:23-07:00,anasandovalb,2017-09-20 03:23:23-07:00,Wednesday,307,760,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910449300592873472,0.0
2017-09-20 03:22:18-07:00,PsiquiatraInfo,2017-09-20 03:22:18-07:00,Wednesday,222,508,3,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910449030123069440,0.0
2017-09-20 03:21:32-07:00,JRA_Mills,2017-09-20 03:21:32-07:00,Wednesday,611,789,3,910444614624178176,"@AirbnbHelp Cleared cache, same issue. Don't have Chrome &amp; am not installing it purely to use your site. I'll book… https://t.co/5w0LSBhPyz",910448835343863808,60.1333333333
2017-09-20 03:21:15-07:00,Val1309,2017-09-20 03:21:15-07:00,Wednesday,52,169,3,910448328718118912,"@AirbnbHelp I need a full refund, some apologies and a phone call. That would be a start. She slept on the beach be… https://t.co/Ztxf1bCibr",910448765022109696,10.85
2017-09-20 03:20:17-07:00,vanegomez26,2017-09-20 03:20:17-07:00,Wednesday,165,361,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910448520452280320,0.0
2017-09-20 03:19:38-07:00,ERICINTRO,2017-09-20 03:19:38-07:00,Wednesday,35,65,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910448356849098752,0.0
2017-09-20 03:10:31-07:00,Val1309,2017-09-20 03:10:31-07:00,Wednesday,52,169,3,,@Airbnb @AirbnbHelp Promised they would book a hotel for my daughter free of charge due to dishonest host who cancelled.never did #airbnb,910446063408046080,9.0
2017-09-20 03:05:35-07:00,JRA_Mills,2017-09-20 03:05:35-07:00,Wednesday,611,789,3,910444614624178176,"@AirbnbHelp I don't have Chrome, and if your site requires me to install a new browser for it to work properly then… https://t.co/ARy1FZxNSD",910444821432688640,0.0
2017-09-20 03:03:11-07:00,JRA_Mills,2017-09-20 03:03:11-07:00,Wednesday,611,789,3,,"@AirbnbHelp Why, every time I click Check Availability on a booking, it just pops up the calendar for me to select dates already selected?",910444219625598976,1.58333333333
2017-09-20 03:02:46-07:00,Chunfeng_hao,2017-09-20 03:02:46-07:00,Wednesday,42,1,3,,"Nice,you don't disable host's account but disable my account .
you are doing a nice job @AirbnbHelp   go to hell https://t.co/d6EsC6PCk5",910444113287200768,0.0
2017-09-20 03:02:42-07:00,MiguelinaRC,2017-09-20 03:02:42-07:00,Wednesday,99,133,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910444096292052992,0.0
2017-09-20 03:02:34-07:00,MiguelinaRC,2017-09-20 03:02:34-07:00,Wednesday,99,133,3,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910444063538728960,0.0
2017-09-20 03:00:42-07:00,TansCecyL,2017-09-20 03:00:42-07:00,Wednesday,226,671,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910443593734557699,0.0
2017-09-20 03:00:33-07:00,SantiBello_,2017-09-20 03:00:33-07:00,Wednesday,211,153,3,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910443554845192192,0.0
2017-09-20 02:47:08-07:00,Paulise12,2017-09-20 02:47:08-07:00,Wednesday,74,233,2,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910440180816896000,0.0
2017-09-20 02:45:30-07:00,omar_huerta7,2017-09-20 02:45:30-07:00,Wednesday,82,185,2,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910439769662017537,0.0
2017-09-20 02:42:10-07:00,marchutwelve,2017-09-20 02:42:10-07:00,Wednesday,725,714,2,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910438927517061121,0.0
2017-09-20 02:33:28-07:00,airbnb_es,2017-09-20 02:33:28-07:00,Wednesday,14808,3625,2,910183592373948417,"@voyaNYC 24/7 desde @AirbnbHelp. Nos alegra que ya esté todo resuelto, pero si necesitas más ayuda, no dudes en hac… https://t.co/KKKzgrryej",910436741168984064,0.0
2017-09-20 02:33:06-07:00,ergonzalez,2017-09-20 02:33:06-07:00,Wednesday,1111,2138,2,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910436648005054464,0.0
2017-09-20 02:28:21-07:00,anatsl87,2017-09-20 02:28:21-07:00,Wednesday,476,2191,2,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910435452502515712,0.0
2017-09-20 02:25:24-07:00,pamplonabullrun,2017-09-20 02:25:24-07:00,Wednesday,104,274,2,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910434710316355584,0.0
2017-09-20 02:18:59-07:00,bibinex,2017-09-20 02:18:59-07:00,Wednesday,1804,1090,2,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910433095777583104,0.0
2017-09-20 02:15:52-07:00,JesusSileli,2017-09-20 02:15:52-07:00,Wednesday,338,535,2,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910432310746419202,0.0
2017-09-20 02:08:09-07:00,fannykebab,2017-09-20 02:08:09-07:00,Wednesday,380,437,2,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910430370067234816,0.0
2017-09-20 02:02:25-07:00,3zcurdia,2017-09-20 02:02:25-07:00,Wednesday,356,224,2,,RT @AirbnbHelp: We also encourage local hosts in CMDX to list their spaces thru the program to help neighbors in need. 2/2 https://t.co/r11…,910428925603356672,0.0
2017-09-20 01:58:41-07:00,Chunfeng_hao,2017-09-20 01:58:41-07:00,Wednesday,42,1,1,,I must notice my email and twitter .Our trip was destroyed by you !! @airbnb @AirbnbHelp @AirbnbCitizen,910427987744403456,0.0
2017-09-20 01:58:32-07:00,Duraznitobaubau,2017-09-20 01:58:32-07:00,Wednesday,196,590,1,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910427947592380416,0.0
2017-09-20 01:58:01-07:00,bibinex,2017-09-20 01:58:01-07:00,Wednesday,1804,1090,1,,RT @AirbnbHelp: We've activated our Disaster Response Program to help those impacted by the earthquake in CDMX find free temporary accommod…,910427817149476864,0.0
2017-09-20 01:50:16-07:00,RichSigsworth,2017-09-20 01:50:16-07:00,Wednesday,985,1126,1,,Are there any agents / businesses that manage @AirbnbHelp bookings / cleaning etc in @WEAScarboroughW ?,910425867305791488,0.0
