,author_handle,date_tweeted,day_of_week,followers,following,hour,in_reply_to,text,twitter_id
2432,AirbnbHelp,2017-09-16 08:14:08-07:00,Saturday,50454,6005,8,909072702065057792,@Theresa_Phelan The referral credit will automatically apply to their first qualifying reservation of $75 USD or more.,909072921200652288
2433,AirbnbHelp,2017-09-16 08:12:12-07:00,Saturday,50454,6005,8,909071496936660993,@Theresa_Phelan Once the person you referred checks out of their first qualifying reservation you will get the cred… https://t.co/wNDO8qlK5b,909072432039940096
2434,AirbnbHelp,2017-09-16 08:09:38-07:00,Saturday,50454,6005,8,909070466748485633,"@Andy5000 Hi, Airbnb does not condone discrimination in any way: https://t.co/Q9thKdvn33. Please DM us more info so our team can follow up.",909071785777401857
2435,AirbnbHelp,2017-09-16 08:09:17-07:00,Saturday,50454,6005,8,909071105763233792,@ninacbell You're very welcome! Feel free to contact us at any time with any additional questions or concerns.,909071700402348034
2436,AirbnbHelp,2017-09-16 07:51:43-07:00,Saturday,50454,6005,7,909065599065747456,"@susiegoss Hi there, we're sorry to hear that. Could you please DM us the related reservation number so we can have a look at this? Thanks",909067279467532288
2437,AirbnbHelp,2017-09-16 07:41:16-07:00,Saturday,50454,6005,7,909063074102968321,"@Tweet__Caroline Hi Caroline, we've replied to your DM. Take a look when you can. Thank you.",909064650007941120
2438,AirbnbHelp,2017-09-16 07:36:55-07:00,Saturday,50454,6005,7,909058144822849541,"@Katemoloney9 We will alert you to any development. Until then, please continue with the bank as they do have your… https://t.co/dONGqDRp0Q",909063552694091776
2439,AirbnbHelp,2017-09-16 07:36:49-07:00,Saturday,50454,6005,7,909058144822849541,@Katemoloney9 Your ongoing patience is most appreciated. Our team is handling a high volume of cases but yours rema… https://t.co/he87oQ1Zk8,909063527142486016
2440,AirbnbHelp,2017-09-16 07:05:22-07:00,Saturday,50454,6005,7,909052075023130624,@B_pi_P to assist further. Thank you for your patience in the meantime. 2/2,909055614973857794
2441,AirbnbHelp,2017-09-16 07:05:13-07:00,Saturday,50454,6005,7,909052075023130624,"@B_pi_P Hi Boris, we're so sorry for the issue. We've located your account and we'll have a specialist follow up with you directly 1/2",909055574851145728
2442,AirbnbHelp,2017-09-16 06:59:42-07:00,Saturday,50454,6005,6,909052469182816257,@mgupta1405 the listing URL so we can follow up with the host? Thank you 2/2,909054187178250242
2443,AirbnbHelp,2017-09-16 06:59:36-07:00,Saturday,50454,6005,6,909052469182816257,"@mgupta1405 Hi Mohit, that doesn't look right. The host may have incorrect pricing on their listing. Could you please DM us 1/2",909054164117880832
2444,AirbnbHelp,2017-09-16 06:51:01-07:00,Saturday,50454,6005,6,909031437382438912,"@ninacbell Hi, we noticed your payout was released as of today! Please let us know if you do not see it within 3-7… https://t.co/LuV6rOfIRH",909052004701483009
2445,AirbnbHelp,2017-09-16 06:50:46-07:00,Saturday,50454,6005,6,909051362532569088,@Ndambuki79 We're really happy to hear that! Thanks for your patience.,909051939001905152
2446,AirbnbHelp,2017-09-16 06:49:28-07:00,Saturday,50454,6005,6,909033513621577728,"@FredBluedog Hey Fred, when you book a room you are charged in full when your host accepts your reservation. See mo… https://t.co/wKPDMW209j",909051614027280384
2447,AirbnbHelp,2017-09-16 06:47:05-07:00,Saturday,50454,6005,6,909038744275124224,"@rominatrix We received your message Romina, let us know how we can help",909051012878684160
2448,AirbnbHelp,2017-09-16 06:41:22-07:00,Saturday,50454,6005,6,909025412709339136,"@daniel_inskeep Hi Daniel, we've replied to your DM. Take a look when you can. Thank you.",909049575310323712
2449,AirbnbHelp,2017-09-16 06:39:28-07:00,Saturday,50454,6005,6,909038131478974464,@jvholmes87 Well without our morning coffee we definitely feel like a bot sometimes! Have a good one Jason!,909049094877925376
2450,AirbnbHelp,2017-09-16 06:39:12-07:00,Saturday,50454,6005,6,909041938195677184,"@LunaticAtLarge Hi Kristin, we've been following up with Caroline and have requested her case manager continues to assist. Thank you",909049028243017728
2451,AirbnbHelp,2017-09-16 06:35:02-07:00,Saturday,50454,6005,6,909015662537920513,"@dav1defrattini Hi Davide, happy weekend to you too! How can we help? DM us and we're here for you!",909047982405890049
2452,AirbnbHelp,2017-09-16 06:32:15-07:00,Saturday,50454,6005,6,909031570555719680,"@rhiannagarrett Hi Rhianna, could you DM us with the reservation code and other info about your situation? We're here to help",909047280279457792
2453,AirbnbHelp,2017-09-16 06:31:24-07:00,Saturday,50454,6005,6,909014116815327232,"@SofaPhilosopher Hey Alvin, we are here to help. Please DM us your reservation code so that we can take a closer look. Thank you.",909047065426169858
2454,AirbnbHelp,2017-09-16 06:31:08-07:00,Saturday,50454,6005,6,909022898018496514,@andreachiou Could you DM us about the error you are receiving while trying to access your account?,909047000062156800
2455,AirbnbHelp,2017-09-16 06:30:28-07:00,Saturday,50454,6005,6,909013395810091008,"@pajikukkadwale Hey, we have just responded to your DM. Please take a look when you can.",909046829978963968
2456,AirbnbHelp,2017-09-16 06:17:36-07:00,Saturday,50454,6005,6,909025412709339136,"@daniel_inskeep Hi Daniel, could you DM us with your email address? We'll have a closer look. Thank you",909043592299245570
2457,AirbnbHelp,2017-09-16 06:16:21-07:00,Saturday,50454,6005,6,909039712974901248,"@arthurvbuitenen @Airbnb_ie Hi Arthur, you can DM us freely via @AirbnbHelp. Could you DM us the reservation code? We'll get you sorted",909043277005037568
2458,AirbnbHelp,2017-09-16 05:57:42-07:00,Saturday,50454,6005,5,909007935946285061,"@JMichaelCFC Hey there, we'd really like to help. Can you DM us your email address so we can take a closer look and follow up? Thanks.",909038587198439425
2459,AirbnbHelp,2017-09-16 04:10:09-07:00,Saturday,50454,6005,4,909000884457152512,"@JLansey Hi Jonathan, could you DM us a bit more about your issue? Where are you getting stuck?",909011518708166656
2460,AirbnbHelp,2017-09-16 04:09:12-07:00,Saturday,50454,6005,4,908998005692432384,"@vilhelmd Hi there, the review for this reservation isn't visible publicly anymore.",909011279670542336
2461,AirbnbHelp,2017-09-16 03:59:33-07:00,Saturday,50454,6005,3,909000710020149248,"@pajikukkadwale Hi Saurabh, could you DM us with more info about your issue? We'd love to clarify things for you",909008853332905984
2462,AirbnbHelp,2017-09-16 03:51:46-07:00,Saturday,50454,6005,3,908979114241118208,"@CharlyBadran Hi Charly, our apologies for this situation. Please know that we have just contacted your case manage… https://t.co/n6U7J9e1Gc",909006893645008897
2463,AirbnbHelp,2017-09-16 03:21:35-07:00,Saturday,50454,6005,3,908991485248524288,@nielroode14 and a specialist will follow up with you shortly to assist further. Thank you for your patience in the meantime. 2/2,908999296443396096
2464,AirbnbHelp,2017-09-16 03:21:24-07:00,Saturday,50454,6005,3,908991485248524288,@nielroode14 We're very sorry for the delay in getting this resolved. Please rest assured we have escalated this to… https://t.co/MLGZ8XZj3E,908999249429434368
2465,AirbnbHelp,2017-09-16 02:39:08-07:00,Saturday,50454,6005,2,908987731803439104,"@mihirvaze We can help your dad Mihir, could you DM us with the email address linked to his account?",908988615728001024
2466,AirbnbHelp,2017-09-16 02:37:45-07:00,Saturday,50454,6005,2,908982376964993024,@jermBE 2/2 Some features on the full site are not readily available on the app. Let us know if you are still experiencing issues.,908988264408895489
2467,AirbnbHelp,2017-09-16 02:36:41-07:00,Saturday,50454,6005,2,908982376964993024,@jermBE Due to the fact that some features on the full site are not readily available on the app. Let us know if yo… https://t.co/aHj7N4LQBg,908987998968180736
2468,AirbnbHelp,2017-09-16 02:31:45-07:00,Saturday,50454,6005,2,908981981420986368,"@Tweet__Caroline Hello Caroline, we received your DM &amp; we'll get back to you right away. Thank you",908986756300705793
2469,AirbnbHelp,2017-09-16 02:28:53-07:00,Saturday,50454,6005,2,908982717949333504,"@misstsvetkova We're here to help your husband Alexandra, could you DM us the reservation code please?",908986033638973440
2470,AirbnbHelp,2017-09-16 02:26:54-07:00,Saturday,50454,6005,2,908982376964993024,@jermBE We're sorry to hear that you're having an issue with the app. We'd recommend using your mobile browser or desktop site instead. 1/2,908985536978853888
2471,AirbnbHelp,2017-09-16 02:11:23-07:00,Saturday,50454,6005,2,908975395499683842,@Tweet__Caroline follow up with you shortly to assist. Thank you 2/2,908981629401608192
2472,AirbnbHelp,2017-09-16 02:11:13-07:00,Saturday,50454,6005,2,908975395499683842,"@Tweet__Caroline Hi Caroline, we're so sorry for the delay in getting this resolved. Please rest assured we will have a case manager 1/2",908981589966716928
2473,AirbnbHelp,2017-09-16 02:09:16-07:00,Saturday,50454,6005,2,908977764929343488,"@jermBE Hi Jeremy, did you know you can also try to get a call for verification? Just click on ''receive call''. This might work quicker",908981099195445248
2474,AirbnbHelp,2017-09-16 01:32:59-07:00,Saturday,50454,6005,1,908968740552929280,"@deejington We've escalated your case and requested for a specialist to reach out to you shortly, John. Thank you f… https://t.co/H9sGvtfzEV",908971965242859520
2475,AirbnbHelp,2017-09-16 01:19:49-07:00,Saturday,50454,6005,1,908967284110131200,"@MikeMilesDesign We understand the urgency, Mike. A specialist will contact you momentarily for assistance.",908968652153720833
2476,AirbnbHelp,2017-09-16 01:19:04-07:00,Saturday,50454,6005,1,908966971055652864,"@runbowenc We're here for you, Bowen. Please DM us the reservation code and more info. We'll have a specialist assi… https://t.co/jvngJ7bVru",908968464848703488
2477,AirbnbHelp,2017-09-16 01:07:40-07:00,Saturday,50454,6005,1,908964669347500032,"@T4GPC Hi Gordon, could you tell us a bit more about the service you received via DM? We'd like to help",908965596628504576
2478,AirbnbHelp,2017-09-16 01:05:25-07:00,Saturday,50454,6005,1,908963920525717505,@stragosaurus Oh no Steph. We'd like to find out more to assist you. Please DM us your reservation code and we'll follow up quickly. Thanks.,908965031605391361
2479,AirbnbHelp,2017-09-16 01:03:52-07:00,Saturday,50454,6005,1,908963559790571520,"@mikebaddeley HI Mike, we're sorry to hear this. Please DM us your email &amp; more info ( Screenshots helpful too!). T… https://t.co/9Zen6KXogy",908964638892740608
2480,AirbnbHelp,2017-09-16 01:00:05-07:00,Saturday,50454,6005,1,908961580720820224,"@MikeMilesDesign We've responded to your DM and we'll follow up with you there, Mike.",908963685619650560
2481,AirbnbHelp,2017-09-16 00:36:49-07:00,Saturday,50454,6005,0,908953989185785857,"@MehdiCOW You can DM us here anytime, Mehdi! DM us your email and info! https://t.co/WCQEFGIlXC",908957831981871104
2482,AirbnbHelp,2017-09-16 00:35:29-07:00,Saturday,50454,6005,0,908957257475481600,"@SocMedMelissa Hi Melissa, we've responded to your DM and we'll follow up with you shortly.",908957498589237248
2483,AirbnbHelp,2017-09-15 23:42:33-07:00,Friday,50454,6005,23,908938865204879360,"@Trang88667664 Hi Trang, guests can only change the number of guests coming and not the amount of beds. You'd need… https://t.co/qLTpHjOHtz",908944175890075649
2484,AirbnbHelp,2017-09-15 23:39:33-07:00,Friday,50454,6005,23,908938816420970496,@_Falbala We can help! Please DM us the reservation code and more info. https://t.co/WCQEFGIlXC,908943419128639489
2485,AirbnbHelp,2017-09-15 22:36:19-07:00,Friday,50454,6005,22,908925296597811201,"@LindaSolarSun HI Linda, we'd like to find out more. Please DM us your email and more info, screenshots will be hel… https://t.co/Q1y4WYMsSH",908927505863774209
2486,AirbnbHelp,2017-09-15 22:24:51-07:00,Friday,50454,6005,22,908922766803451904,"@Chenweilover Hi Elizabeth, are you facing issues on our site? Please DM us your email and more info. We can help. https://t.co/WCQEFGIlXC",908924620056748032
2487,AirbnbHelp,2017-09-15 22:18:02-07:00,Friday,50454,6005,22,908922478252216321,"@ashleybarrett27 We're here to help Ashley. Please DM us reservation code and more info of the situation, we're sta… https://t.co/feNaoUwk2b",908922908055097345
2488,AirbnbHelp,2017-09-15 22:00:06-07:00,Friday,50454,6005,22,908917519662161920,"@Mustapha_Fadel Please DM us via this link your email address tied to account and the invite link, we'll see what w… https://t.co/enSed3KqHc",908918393880956928
2489,AirbnbHelp,2017-09-15 21:56:12-07:00,Friday,50454,6005,21,908917093982019584,"@StandandRejoice No worries, Robyn. We've received your DM and have responded.",908917411956559872
2490,AirbnbHelp,2017-09-15 21:48:30-07:00,Friday,50454,6005,21,908914986076004353,"@Mustapha_Fadel You can earn travel credits when you sign up via a referral link or by referring friends: https://t.co/CFUCg4nxIh, Mustapha!",908915473521217536
2491,AirbnbHelp,2017-09-15 21:45:50-07:00,Friday,50454,6005,21,908912581166776320,"@Tweet__Caroline We're sorry for the experience, Caroline. Could you please DM us your email tied to account and re… https://t.co/EQd80ksl1B",908914801111379968
2492,AirbnbHelp,2017-09-15 21:44:29-07:00,Friday,50454,6005,21,908913949491335169,"@StandandRejoice Help is here! Please DM us via this link your email address tied to account and reservation code,… https://t.co/McQpiqf1QE",908914465051234306
2493,AirbnbHelp,2017-09-15 21:42:26-07:00,Friday,50454,6005,21,908910186345181184,"@Chalagaroosa tied to account and more info of the issue, we're here for you. Kindly delete this tweet as it contains your private info. 2/2",908913946517819392
2494,AirbnbHelp,2017-09-15 21:41:54-07:00,Friday,50454,6005,21,908910186345181184,"@Chalagaroosa Hi Erin, we're unable to locate your account with this phone number. Please DM us email address 1/2",908913812950142976
2495,AirbnbHelp,2017-09-15 21:36:59-07:00,Friday,50454,6005,21,908907776650252289,"@tangaroa67 Hi, here is our FAQ on adding extra charges: https://t.co/X2ArUV7bQL. Please DM us if you need further assistance, thank you.",908912574338600960
2496,AirbnbHelp,2017-09-15 21:25:41-07:00,Friday,50454,6005,21,908907529828130816,"@alvar3zj_juju Hi Julie, we're here for you. Please tell us more of the experience in DM and delete this tweet as i… https://t.co/y8jcjEnSRI",908909733007982593
2497,AirbnbHelp,2017-09-15 21:16:06-07:00,Friday,50454,6005,21,908904790155038720,"@ylarrivee Hi Yan, we're sorry to hear about the trouble you're having and want to look into it. Please DM us your… https://t.co/w0pOvdolC1",908907318858874881
